IDText,Text,cleaned_text
TXT0252,ringkasan anies baswedan menjadi cawapres yang paling banyak dibicarakan netizen pasca debat berlangsung anies mengantongi 429k mention diikuti oleh prabowo subianto dengan 396k mention dan di posisi terakhir yaitu ganjar pranowo dengan 329k mention anies juga paling banyak dibincang dalam nada positif dengan perolehan sentiment positif mencapai 71 diikuti ganjar 69 dan prabowo 31 adapun sentimen negatif tertinggi diraih oleh prabowo dengan 64 diikuti anies 23 dan ganjar 17 hingga selesainya pelaksanaan debat warganet berikan sejumlah julukan pada para capres seperti el chef capres 01 el gemoy capres 02 dan munculnya julukan baru el chudai capres 03 sebagai substitusi panggilan ãââœden bokepãââ yang sebelumnya digunakan untuk menyebut ganjar gimik yang banyak dibahas oleh netizen diantaranya soal penggunaan diksi ãââœomon ãââ omonãââ mamat gunshop nilai untuk menhan potongan video statemen prabowo dan aksi prabowo yang memotong pembicaraan anies pasca debat ini isu yang masih diangkat yaitu perihal pro kontra keterbukaan data pertahanan indonesia dan anggaran pertahanan yang mencapai 700 t serta simpati pendukung kepada prabowo yang dianggap didzolimi karena diserang oleh kedua capres lain saat debat re ismailfahmi,ringkas anies baswedan cawapres bicara netizen pasca debat anies kantong 429k mention ikut prabowo subianto 396k mention posisi ganjar pranowo 329k mention anies bincang nada positif oleh sentiment positif capai 71 ikut ganjar 69 prabowo 31 sentimen negatif tinggi raih prabowo 64 ikut anies 23 ganjar 17 selesai laksana debat warganet juluk capres el chef capres 01 el gemoy capres 02 muncul juluk el chudai capres 03 substitusi panggil den bokep sebut ganjar gimik bahas netizen guna diksi omon omon mamat gunshop nilai menhan potong video statemen prabowo aksi prabowo potong bicara anies pasca debat isu angkat perihal pro kontra buka data tahan indonesia anggar tahan capai 700 t simpati dukung prabowo anggap didzolimi serang capres debat re ismailfahmi
TXT0253,pengamat politik universitas jember dr muhammad iqbal menilai bahwa calon presiden anies baswedan masih menjadi raja debat dengan seni adu argumen pada debat ketiga yang digelar kpu ri di istora senayan pada minggu 7012024 malam ia mengatakan anies kembali menegaskan bahwa indonesia harus menjadi panglima diplomasi dan pemimpin yang efektif diperhitungkan di asean sehingga kebersamaan negara anggota asean diyakini mampu berperan aktif menemukan solusi atas konflik nine dash line yang diklaim sepihak oleh tiongkok simak berita selengkapnya di re tvonenews,amat politik universitas jember dr muhammad iqbal nilai calon presiden anies baswedan raja debat seni adu argumen debat tiga gelar kpu ri istora senayan minggu 7012024 malam anies indonesia panglima diplomasi pimpin efektif hitung asean sama negara anggota asean yakin peran aktif temu solusi konflik nine dash line klaim tiongkok simak berita lengkap re tvonenews
TXT0254,ganjar akan memberantas kkn dan pungli demi kesejahteraan kaum buruh di indonesia ganjarmahfud2024 bekasi bekasiãâ ganjar mahfud hebat memimpin indonesia,ganjar berantas kkn pungli sejahtera kaum buruh indonesia ganjarmahfud2024 bekas bekas ganjar mahfud hebat pimpin indonesia
TXT0255,ganjarmahfud akan memerangi kemiskinan dengan kebijakan yang efektif happy new year,ganjarmahfud rang miskin bijak efektif happy new year
TXT0256,ganjarmahfud akan menciptakan iklim investasi yang kondusif happy new year,ganjarmahfud cipta iklim investasi kondusif happy new year
TXT0257,xbmmasn9nb0izadg rrigcl9nbuowvvyrgymexmsqbqsxodr4apa0 t6yc7gs5kr3qqguxev5hl5ini2l9qyat8 rohingya masuk nyalahin anies,xbmmasn9nb0izadg rrigcl9nbuowvvyrgymexmsqbqsxodr4apa0 t6yc7gs5kr3qqguxev5hl5ini2l9qyat8 rohingya masuk nyalahin anies
TXT0258,saat ini warga kampung bayam seharusnya bisa hidup tenang dan nyaman karena telah dibangunkan hunian baru dan layak oleh anies yang saat itu gubernur namun mereka menangis karena dihalanghalangi oleh pj gubernur heru warga kemudian mengadu dan anies menerima aduan itu dengan pelukan erat dan tangis yang otomatis membanjiri mata orangorang yang melihat sekarang kewenangannya lagi enggak ada kita samasama rakyat biasa nanti begitu ada kewenangan kita kembalikan apa yang sudah seharusnya yang sabar insyaallah ada waktunya ujar anies dalam dekapan erat rakyat jujur aku nangis banget ãâÿââ re dayatpiliang,warga kampung bayam hidup tenang nyaman bangun huni layak anies gubernur menang dihalanghalangi pj gubernur heru warga adu anies terima adu peluk erat tangis otomatis banjir mata orangorang wenang samasama rakyat wenang kembali sabar insyaallah anies dekap erat rakyat jujur nang banget re dayatpiliang
TXT0259,kalian berani sumpah apa bahwa yg utama adalah kesejahteraan rakyat kemakmuran bangsa indonesia keadilan hukum dan ekonomi bagi seluruh rakyat indonesia re soraya__x,berani sumpah yg utama sejahtera rakyat makmur bangsa indonesia adil hukum ekonomi rakyat indonesia re soraya x
TXT0260,indonesia bukan warisan jokowi mari selamat kan demokrasi,indonesia waris jokowi mari selamat demokrasi
TXT0261,jubir amin soal tanah prabowo janjinya buat rakyat tapi tak dilaksanakan re oposisicerdas,jubir amin tanah prabowo janji rakyat laksana re oposisicerdas
TXT0262,inisiatif ganjar dalam mengurangi kemiskinan membawa perubahan positif yang nyata,inisiatif ganjar kurang miskin bawa ubah positif nyata
TXT0263,ganjarmahfud membawa semangat sportivitas dan persatuan dalam setiap lapisan masyarakat happy new year,ganjarmahfud bawa semangat sportivitas satu lapis masyarakat happy new year
TXT0264,anies protes simulasi surat suara hanya 2 paslon tidak usah mainmain re oposisicerdas,anies protes simulasi surat suara 2 paslon mainmain re oposisicerdas
TXT0265,bonus demografi akan menjadi potensi besar yang dimanfaatkan untuk memacu pertumbuhan ekonomi dan ganjarmahfud memiliki visi jelas untuk mewujudkannya happy new year,bonus demografi potensi manfaat pacu tumbuh ekonomi ganjarmahfud milik visi wujud happy new year
TXT0266,saya dulu berpikir polarisasi akan berkurang kalau jokowi menggandeng prabowo dalam koalisi ternyata setelah jokowi dan prabowo bergabung dalam pilpres 2024 yang terjadi malah lebih parah dari pilpres sebelumnya jangan siasiakan nyawa yang melayang dan darah yang tertumpah selamatkan demokrasi kita dari prabowo gibran ãâÿââª re paltiwest,pikir polarisasi kurang jokowi gandeng prabowo koalisi jokowi prabowo gabung pilpres 2024 parah pilpres siasiakan nyawa layang darah tumpah selamat demokrasi prabowo gibran re paltiwest
TXT0267,dukung ganjar dan mahfud agar indonesia bisa bersatu dalam pertumbuhan ekonomi happy new year,dukung ganjar mahfud indonesia satu tumbuh ekonomi happy new year
TXT0268,penurunan paksa iklan videotron anies baswedan timnas amin berencana mengambil langkah hukum re oposisicerdas,turun paksa iklan videotron anies baswedan timnas amin rencana ambil langkah hukum re oposisicerdas
TXT0269,iya buat timses pak anies makasih ya udh kasih kami ruang untuk berdemokrasi sesuai dgn apa yg kami senangi,iya timses anies makasih ya udh kasih ruang demokrasi sesuai dgn yg senang
TXT0270,prabowo pembohong besar tidak layak jadi calon presiden kamera menunjukkan prabowo pergi ketika mau didatangi anies,prabowo bohong layak calon presiden kamera prabowo pergi datang anies
TXT0271,mk kpu dpr menteri bawaslu asn apdesi lembaga survei polri tni dear president apakah kami yang bukan pendukung dan masih rakyat anda inikah wajah demokrasi riang gembira yang sesungguhnya re nichnach8,mk kpu dpr menteri bawaslu asn apdesi lembaga survei polri tni dear president dukung rakyat wajah demokrasi riang gembira sungguh re nichnach8
TXT0272,program pasangan capres cawapres ganjar pranowo dan mahfud md solusi jitu buat dorong pertumbuhan ekonomi desa,program pasang capres cawapres ganjar pranowo mahfud md solusi jitu dorong tumbuh ekonomi desa
TXT0273,debat capres pertama ganjar tegaskan jaga demokrasi dan sikat korupsi bengis ganjar mahfud hebat,debat capres ganjar tegas jaga demokrasi sikat korupsi bengis ganjar mahfud hebat
TXT0274,ganjarmahfud memiliki komitmen kuat untuk memastikan adanya investasi di desa happy new year,ganjarmahfud milik komitmen kuat investasi desa happy new year
TXT0275,tanah yg disinggung sianies semalam rupanya pnh digadaikan pak prabowo utk mengusung sianies jd gubernur dki inna lillahi re chavesz08,tanah yg singgung sianies malam pnh gadai prabowo utk usung sianies jd gubernur dki inna lillahi re chavesz08
TXT0276,ãâÿââœ ganjar mahfud hebat a0gunromli a0 bersih kuatkankpk sikatkorupsi hebata0 bukan nyogok tapi kkn korupsi kolusi nepotisme bersih kuatkankpk mahfud md,ganjar mahfud hebat a0gunromli a0 bersih kuatkankpk sikatkorupsi hebata0 nyogok kkn korupsi kolusi nepotisme bersih kuatkankpk mahfud md
TXT0277,pak anies terkejut amp tidak mau banyak berkomentar soal presiden kok ikut memberikan komentar biarkan publik yg menilai dalam debat harus misa menjawab dan jangan berlindung dalam kerahasiaan ketika tidak bisa menjelaskan ãâÿââ re bangpino__,anies kejut amp komentar presiden komentar biar publik yg nilai debat misa lindung rahasia re bangpino
TXT0278,bersama ganjar mahfud indonesia bersih dari korupsi re urrangawak,ganjar mahfud indonesia bersih korupsi re urrangawak
TXT0279,wuih kemandirian industri digital kita pasti makin meningkat nih dukungan ganjarmahfud ke umkm lokal melalui ecommerce bakal jadi dorongan besar buat pertumbuhan ekonomi digital kita happy new year,wuih mandiri industri digital tingkat nih dukung ganjarmahfud umkm lokal ecommerce dorong tumbuh ekonomi digital happy new year
TXT0280,pendidikan adalah investasi jangka panjang dan ganjar memastikan prajurit memiliki dukungan penuh,didik investasi jangka ganjar prajurit milik dukung penuh
TXT0281,buzzerr prabowogibran tidak punya rasa kemanusiaan mereka ramairamai membela oknum tni yang telah menghajar para relawan ganjarmahfud bahkan paling ironi mereka mendukung dan membenarkan tindakan oknum tni itu ya allah apakah mereka sudah tidak punya urat nadi kemanusiaan semua partai politik yang memiliki anggota legislatif kuat di daerah pasti akan melakukan kampanye dengan berbagai model parade ada yang pakai knalpot brong ada juga yang pakai mobil terbuka bawa alat musik semua dilakukan calegcaleg untuk menyambut uforia pesta demokrasi bersama basis masa di dapilnya entah itu pdip gerindragolkarpkbpkspan atau yang lainya ãââ hal yang sudah di anggap jamak lumrah karena bagian dari tradisi pemilihan caleg atau presiden tiap 5th an banyak juga yang ditangkap polisi satlantas motor mereka dibkandangin tidak bisa keluar karena mungkin pajaknya mati atau ternyata tidak ada suratnya nanti paling calegnya kasih uang ganti rugi karena kadernya kena tilang atau motornya ditahan nah kalo kejadian di boyolali itu kalian para pendukung prabowogibran membela tni sangat kejam dan moral kalian sudah minggat garagara hanya nomor rekening masuk tiap bulan apa ini memperlihatkan bahwa aparat tidak netral dan mereka berada dalam rangkaian ritual itu kemanusiaan kalian dimana jelas oknum tni di markas 408 boyolali itu melakukan kekerasan bahkan kemarin waktu saya menjenguk salah satu korban bilang bahwa mereka semua bertuju diseret masuk ke markas dan dihajar secara bancaan sampai terluka berat ada satu korban belum sadar sampai sore kemarin apa itu tugas tni sedangkan jalan raya boyolali itu adalah jalan provinsi bukan jalab tni kepala satuan bisa saja tlp kasatlantas untuk menangkap mereka jika melanggar lalulintas karena hukum lalu lintas itu tidak di hajar sampai terluka parah seperti itu kamu dimana empatimu buzerr pak dan mas ini bukan masalah yang dihajar relawan ini soal kemanusian yang warga sipil sudah di hakimi oleh oknum tni yang secara keji bertindak semanamena tolong tementemen yang masih punya empati kawal terus kasus ini biar nanti tidak terulang lagi dan menimpa pihak manapun terimakasih re gus_raharjo,buzzerr prabowogibran manusia ramairamai bela oknum tni hajar rawan ganjarmahfud ironi dukung benar tindak oknum tni ya allah urat nadi manusia partai politik milik anggota legislatif kuat daerah kampanye model parade pakai knalpot brong pakai mobil buka bawa alat musik calegcaleg sambut uforia pesta demokrasi basis dapilnya pdip gerindragolkarpkbpkspan lai anggap jamak lumrah tradisi pilih caleg presiden 5th an tangkap polisi satlantas motor dibkandangin pajak mati surat calegnya kasih uang ganti rugi kader kena tilang motor tahan kalo jadi boyolali dukung prabowogibran bela tni kejam moral minggat garagara nomor rekening masuk aparat netral rangkai ritual manusia mana oknum tni markas 408 boyolali keras kemarin jenguk salah korban bilang tuju seret masuk markas hajar bancaan luka berat korban sadar sore kemarin tugas tni jalan raya boyolali jalan provinsi jalab tni kepala satu tlp kasatlantas tangkap langgar lalulintas hukum lintas hajar luka parah mana empati buzerr mas hajar rawan kemanusian warga sipil hakim oknum tni keji tindak semanamena tolong tementemen empati kawal biar ulang timpa mana terimakasih re gus raharjo
TXT0282,dengan ganjarmahfud kotakota akan menjadi magnet ekonomi yang menarik investasi happy new year,ganjarmahfud kotakota magnet ekonomi tarik investasi happy new year
TXT0283,sebut gaza dilindas karena tak punya kekuatan militer prabowo dianggap tanpa empati re oposisicerdas,gaza lindas kuat militer prabowo anggap empati re oposisicerdas
TXT0284,pentingnya etika momen pendukung prabowo gibran teriak mengumpat di acara debat capres 2024 re muhiqr,etika momen dukung prabowo gibran teriak umpat acara debat capres 2024 re muhiqr
TXT0285,di debat ketiga capres prabowo subianto optimis utang luar industry,debat tiga capres prabowo subianto optimis utang industry
TXT0286,pasangan duet capres cawapres ganjar pranowo dan prof mahfud md lagi fokus bikin regulasi hukum yang gak bikin investor mikir dua kali untuk masuk indonesiajn18a,pasang duet capres cawapres ganjar pranowo prof mahfud md fokus bikin regulasi hukum gak bikin investor mikir kali masuk indonesiajn18a
TXT0287,ganjarmahfud bikin kebijakan pro kesejahteraan aph tas tes,ganjarmahfud bikin bijak pro sejahtera aph tas tes
TXT0288,suasana kebangsaan yang penuh semangat tercipta di sholawat kebangsaan ganjarmahfud di kota solo ketika ribuan masyarakat bersatu dalam menyanyikan lagu kebangsaan indonesia raya jawa tengah jateng,suasana bangsa penuh semangat cipta sholawat bangsa ganjarmahfud kota solo ribu masyarakat satu nyanyi lagu bangsa indonesia raya jawa jateng
TXT0289,ganjar pranowo 03 menjadikan pelayanan publik efisien dan transparan kita bangun bersama menuju pemerintahan yang lebih baik,ganjar pranowo 03 jadi layan publik efisien transparan bangun perintah
TXT0290,berantas korupsi seminimal mungkin demi kemajuan dan kesejahteraan rakyat indonesia dukung dan menangkan ganjarmahfud di pilpres 2024 ãâÿââÿãâÿââÿ re tigadhewa,berantas korupsi minimal maju sejahtera rakyat indonesia dukung menang ganjarmahfud pilpres 2024 re tigadhewa
TXT0291,cara prabowogibran hapus korupsi sejahterakan pejabat negara re tirtoid,prabowogibran hapus korupsi sejahtera jabat negara re tirtoid
TXT0292,capres no urut 03 ganjar pranowo ajak ipb berani memimpin lewat kontrak terbuka untuk kedaulatan pangan,capres no urut 03 ganjar pranowo ajak ipb berani pimpin kontrak buka daulat pangan
TXT0293,kejadian pak prabowo menyela ketika pak anies ngomong jadi sesuatu yg menunjukkan karakter yg sebenarnya debat ada tata aturan gagasan dan bantahan ga santai ah kasian anies jadi berkurang waktunya re zakkymusthofazu,jadi prabowo sela anies ngomong yg karakter yg debat tata atur gagas bantah ga santai ah kasi anies kurang re zakkymusthofazu
TXT0294,waduh mas mmgnya itu anggaran pandemi keluar dr harta pribadi pak ingat itu anggaran uang rakyat disaat rakyat susah ya sdh kewajiban ngr utk bantu ingat skali lagi bkn jasa dr menhan,mas mmgnya anggar pandemi dr harta pribadi anggar uang rakyat saat rakyat susah ya sdh wajib ngr utk bantu skali bkn jasa dr menhan
TXT0295,caleg pada kampanye gw juga ahh inget yah tanggal 14 februari itu kita ber demokrasi yang mau coblos anies dipersilahkan yang tidak pilih prabowo enggak apa2 yang enggak mendukung ganjar juga boleh semua asikasik aja wirrrrr re ffathurf,caleg kampanye gw ahh inget yah tanggal 14 februari ber demokrasi coblos anies silah pilih prabowo apa2 dukung ganjar asikasik aja wirrrrr re ffathurf
TXT0296,hubungan internasional jadi makin solid dengan kebijakan pro kesejahteraan ganjarmahfud you rock,hubung internasional solid bijak pro sejahtera ganjarmahfud you rock
TXT0297,prabowo jawab anies soal selatanselatan kalau hanya ngomong kumaha re oposisicerdas,prabowo anies selatanselatan ngomong maha re oposisicerdas
TXT0298,anies baswedan sebut pemerintah selama ini tak serius urusi pupuk re tempodotco,anies baswedan perintah serius urus pupuk re tempodotco
TXT0299,ganjar pranowo mahfud md pemimpin yang merakyat dorong pertumbuhan ekonomi yang merata ganjar mahfud hebat guru ngaji satu juta,ganjar pranowo mahfud md pimpin rakyat dorong tumbuh ekonomi rata ganjar mahfud hebat guru ngaji juta
TXT0300,prabowo berulangkali menyalahkan bu sri mulyani atas kinerja buruk dirinya sebagai menhan ãâÿââ siapa lagi yg salah pak pak basuki karena anggaran pupr menyedot anggaran kemhan atau bu retno marsudi karena diplomasi internasional beliau yg mantap mengambil spotlight dari anda re chicohakim,prabowo berulangkali salah bu sri mulyani kerja buruk menhan yg salah basuki anggar pupr sedot anggar kemhan bu retno marsudi diplomasi internasional beliau yg mantap ambil spotlight re chicohakim
