IDText,Text,cleaned_text
TXT0377,prabowo adalah mantan prajurit yg sdh sering mempertaruhkan nyawa dlm peperangan maut bukan lah hal yg menakutkan bagi prabowo namun kali ini wajah prabowo benar terpukul oleh ulah 2 emak yg berghibah hanya utk menilai kinerja kementerian pertahanan prabowo sedih dan kita semua juga sedih karena tdk membayangkan seorang menteri pecatan bisa menilai 11100 kinerja kementerian pertahanan yg masuk kategori kementerian dgn kinerja terbaik dibawah kepemimpinan pak prabowo duo mantan gabener gagal ini benar luar biasa urat malunya menatap moral capres re belok_dong,gelar deklarasi gm 08 ajak semua elemen masyarakat bersatu dukung prabowo gibran suara merdeka jakarta suara merdeka jakarta reply azzrielazaryahu
TXT0378,capres no 3 pak ganjar pranowo memberi harapan dia ngajak ipb kerja sama lewat kontrak terbuka untuk jaga kedaulatan pangan kita,rbkdxhx1mvi9bomhcx7wcf7flta5v0ucfom kinerja pak ganjar dan mahfud pantasss diapresiasi ãâÿââš
TXT0379,ganjarmahfud memahami pentingnya dukungan pemerintah bagi pengembangan teknologi happy new year,bulan januari ini serangan dari kubu qrszzcsne dan kawan-kawan akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan 02 berkuasa asal bukan prabowo reply partaimedsos45
TXT0380,presiden joko widodo jokowi menegaskan kenaikan gaji bagi prajurit tni dilakukan dengan pertimbangan dan kalkulasi yang matang sesuai kondisi fiskal negara hal itulah yang membuat gaji personel tnipolri tidak naik setiap tahun hal itu disampaikan jokowi menanggapi pernyataan calon presiden capres nomor urut 1 anies rasyid baswedan saat debat capres yang menyoroti kebijakan pemerintah untuk kesejahteraan para prajurit tni di era jokowi justru lebih parah dibanding era sby ya situasi fiskal kita situasi ekonomi kan berbedabeda kita memutuskan menaikan atau tidak menaikan itu semuanya pasti dengan pertimbanganpertimbangan yang matang kata jokowi usai meresmikan jalan tol pamulangcinereraya bogor di gerbang tol limo utama kota depok jawa barat senin 812024 re republikaonline,adegan mahasiswa itb protes terhadap kerjasama rektorat dan pinjol untuk bayar kuliah anies jaga kewibawaan institusi jangan menjual ilmu hanya kepada yang mampu ini yang harus dirubah masih mau dilanjutkan reply anas_pnk90
TXT0381,wah pak ganjar dan pak mahfud memang visioner program smk berasrama langsung kerja ini solusi cemerlang buat putus sekolah dan pengentasan kemiskinan ãâÿââ,3incjgd2yqizcn29gfpgell7mlphyubk sewaktu anies bersikap kritis ke kinerja pak prabowo dianggap engga sopan karena dianggap kurang menghormati orang tua giliran skrg gibran yang menyebalkan dan sok kritis bahkan dianggap kritis dan keras apakah ini tidak standar ganda ãâÿââ reply coldthem
TXT0382,presiden jokowi bagibagi bansos di banten dengan spanduk pasangan 02 terpampang di sana ada apk di sekitar presiden logis dong jika rakyat disana mengira ini bansos berasal dari pak jokowi bukan dari negara apakah ini menunjukkan presiden sudah tidak punya etika apa presiden sudah tidak malu terlihat nyata2 tidak netral atau ini bermakna presiden sedang panik hingga harus melakukan semua ini untuk membantu pasangan capres prabowo dengan anaknya kenapa presiden bertindak seakan jadi jurkam untuk anaknya inilah yang saya katakan kondisi negara menjelang pemilu sekarang ini sudah tidak normal tindakan presiden sudah berada di luar keadaan normal angka angka survei nampak tidak normal suara buzzer2 di medsos tidak normal aturan bisa dibuat tidak normal keputusan mk tidak normal bagaimana nanti jika saat pemilihan angka2 hasil quick count juga tidak normal sayangnya masih banyak orang berpikir dan menanggapi keadaan pemilu sekarang dengan cara pikiran normal maka nanti jangan kaget dan heran jika proses pemilu dan hasilnya ternyata juga dirasa tidak normal re henrysubiakto,mas gibran anak haram konstitusi kalau jadi wakilnya prabowo kalau yang lain mah gakpapa ãâÿââ milihpakbowo pakehati
TXT0383,hebat pasangan capres cawapres ganjar pranowo mahfud md buka pintu sukses dengan kredit 35 untuk koprasi dan umkm semangat pelaku bisnis lokal nct wish,di depan masyarakat kabupaten bogor saya sampaikan bahwa prinsip pasangan amin anies muhaimin adalah pembangunan berkeadilan yang merata dan bisa dirasakan oleh semua dob bogor barat dan bogor timur adalah bagian dari pemerataan agar akses terhadap fasilitasfasilitas umum lebih mudah dan terjangkau terima kasih atas sambutan dan dukungannya semoga niat dan tujuan baik ini mendapatkan hasil yang baik amin reply cakiminow
TXT0384,prabowo subianto pertanyakan kecerdasan anies baswedan timnas amin apa pak jokowi goblok re oposisicerdas,ganjarmahfud harapan rakyat di pundak kalian m3nang saudara laki-laki kesejahteraan berlipat ganda indonesia makmur sentosa xbaepcjwvetqjsspywyq4h0ehedi6m88ybsrrqo
TXT0385,panas anies persoalkan komitmen prabowo timbul tenggelam bersama rakyat tapi malah bergabung dengan pemerintah silahkan rakyat menilai re ekowboy2,yozhfarqcmu anggaplah kalau soal penculikan itu bukan tanggung jawab dia sepenuhnya melainkan menjalankan perintah dari sisi moral harusnya nyadar yang dilakukan salah dan tahu
TXT0386,anies itu membawa harapan kebaikan utk semua kelompok masyarakat di indonesia yg selama ini berpandangan anti demokrasi saja mengubah pandangannya utk ikut serta menggunakan hak pilihnya utk memilih anies bukti bahwa anies membawa harapan dan potensi kemajuan utk demokrasi dan bangsa ini ãâÿââªãâÿââãâÿââ re reiza_patters,akhirnyaaaaa ada yang tanya soal cost logistik indonesia dan pak anies kulihat bisa melihat akar masalah yang ada 1 jalan tol ada tapi tarifnya tinggi 2 jalan non tol banyak yang rusak 3 penggunaan kereta sbg alat angkut logistik 4 pungutan liar yang perlu diberantas reply widassatyo
TXT0387,pasangan duet capres cawapres ganjar pranowo dan prof mahfud md lagi fokus bikin regulasi hukum yang gak bikin investor mikir dua kali untuk masuk indonesiajn18a,yang jelas semenjak jadi cawapres kinerja gibran sebagai walikota solo tidak maksimal dan salah satu program prabowo gibran kan ingin mengurangi anak2 stunting di indonesia padahal di surakarta saja mas gibran menangani kasus stunting tidak optimal lho bagaimana mau mengurus stunting anak seindonesia realistis saja lah kita berkaca dari kota yang dia pimpin dulu reply ds_yantie
TXT0388,wrap up nakes desak anies a thread 1 stunting 1000 hpk dan kesehatan ibu harus menjadi prioritas penciptaan generasi berprestasi dan berdaya saing dimulai bukan saat sudah di sekolah dan diberi makan siang dan susu gratis namun sejak saat ibu sudah merencanakan kehamilan dalam kondisi yang sehat dan siap memberikan asupan tebaik selama 1000 hari pertama kehidupan bagi sang bayi nanti kalau diberikan susu gratis maka yang diuntungkan adalah perusahaan susu dan peningkatan impor nantinya re dosenkesmas,pak anies menceritakan filosofi dalam membangun jis bhw olah raga adh salah satu diantara alat pemersatu bangsa lewat jis ini kami berharap sbgai upaya mempererat kesatuan dan kesetaraan sesama anak bangsa keren banget backgroundnya jis yang menyala mewah reply bangpino__
TXT0389,meski dengan terbatasnya anggaran pa parabowo bisa menorehkan prestasi yg luar biasa coba sebelum pa prabowo ada ga yg seperti ini ga ada kan,kedekatan pak anies dengan anakanak di ternate memperlihatkan bahwa keberagaman budaya dapat menjadi kekayaan dalam pembelajaran
TXT0390,haikal hassan ungkap prabowo pernah gadai tanah untuk anies jadi gubernur jakarta re vivacoid,mewujudkan keadilan dan kebersamaan jnk percaya pada capres cawapres ganjar pranowo dan mahfud md di pilpres 2024ganjarmahfud taat hukum
TXT0391,duh wan abud omonganmu soal prabowo salah lagi deh dukungantulus untuk02 penasaran kebebasan ptn top 10 menhan nyebokin nangisin goblok pt tmi,kapitalisme neoliberal tidak cocok untuk indonesia kata prabowo antara kalimantan tengah reply chairudinn6548
TXT0392,ganjar calon pemimpin yg berfokus pada pembangunan melalui investasi dalam pendidikan,prabowo subianto mengakui program susu gratis yang dicanangkannya harus diwujudkan dengan mengimpor 15 juta sapi dari india reply kompascom
TXT0393,pdip tanggapi jokowiprabowo makan malam berdua detikbali re azhareakiba,this whole videotron fiasco reveals one thing its not only anies who deserves better we too deserve much better leaders if an ada belum be taken down despite the contract and everything what fate will wait for journalists activists and critics reply devinayo
TXT0394,program pasangan capres cawapres ganjar pranowo dan mahfud md solusi jitu buat dorong pertumbuhan ekonomi desa,prof mahfud menilai bahwa ganjar sebagai capres tidak mengumumkan informasi rahasia tentang pertahanan negara dalam debat capres ganjar pranowo terbukti mensejahterakan
TXT0395,pak ganjar adalah pemimpin yang akan membawa kemakmuran sebagai presiden,gerindra dan prabowo sudah mendapatkan upah dari keikutsertaan nya dalam mendukung pak anies elektabilitas nya naik perolehan kursi parlemen naik dan skrng dengan kalian menyerang pak anies insyaallah
TXT0396,banyaklah banyak alasan buat gak milih paslon ini ketika lawannya udah bukan lagi jokowi aja gw udh gak punya alasan buat milih prabowo ditambah lagi prabowo pasangannya anak jokowi itupun lolosnya ngakalin konstitusi yaudah itu udah paling tepat re a22gung,kebersamaan ganjarmahfud di acara natal mencerminkan visi inklusif untuk semua elemen masyarakat
TXT0397,ganjar tanggepi semua ternyata semuanya sepakat harapan baik untuk masyarakat ini janji politik pemilu kali ini jadi bareng bareng buat brantas korupsi mahfud hebat happy new year,ganjar pranowo membuktikan bahwa kepemimpinan tanpa korupsi adalah mungkin ganjar mahfud hebat uang saku posyandu
TXT0398,masyaallah sungguh hebat kesederhanaan dan sifat rendah hati yang dimiliki almarhum gus dur saya pun setuju dengan yang disampaikan mba bahwa ganjarmahfud merupakan pemimpin yang luar biasa dekat dengan rakyat insyaallah menuju indonesia unggul bersama ppp dan mahfud kita wujudkan kesejahteraan ekonomi dan indonesia bebas korupsiãâÿââãâÿââ re sandiuno,terbaru don muzakir dpp tani merdeka fokus menangkan prabowo gibran untuk semua lapisan masyarakat dekade08
TXT0399,debat memanas anies singgung kekayaan prabowo dan food estate re oposisicerdas,momen keseruan saat pak ganjar pranowo kumpul bareng teman-teman bareng anak muda di kafe kopi kakak madiun banyak cerita hadir dalam pertemuan itu seperti saat pak ganjar mendengarkan kisah penuh inspirasi dari eks preman yang kini telah taubat dan menjadi pendeta hingga story seorang difabel yang sukses dengan usaha sambel pecelnya luar biasaãƒâãåãâãâ kamis 180124 cc reply seruanhl
TXT0400,kontrak terbuka capres no urut 03 ganjar pranowo adalah cermin dari kepedulian untuk kita semua yuk bersama jaga kedaulatan pangan,pelanggaran ham takkan ada tempat dengan ganjar pranowo di puncak kepemimpinan
TXT0401,ketakutan kubu prabowo terlihat ketika mereka mulai menyuarakan halhal konyol namun diyakinkan bahwa daulat akan selalu berada di tangan rakyat,asiknya teman-teman kita2 saling berbagi visi optimis pbowogbran dimana semangatnya untuk kemakmuran rakyat memakai cara baik 9s5b8mqjhtm8ihhjsjgbmg6wuitrqadill
TXT0402,jika terpilih jadi presiden anies janji berikan hadiah ke para pemburu koruptor re oposisicerdas,strategi ganjarmahfud atasi krisis pangan tanpa babat hutan seperti food estate reply tvonenews
TXT0403,karena serangan tersebut prabowo bisa dicap merendahkan lawan debat yaitu anies amp prabowo bisa dicap sbg capres yang memang tidak sejalan dg nilainilai dan etika pakar serangan prabowo terhadap anies rugikan diri sendiri re bianca01403,mantan panglima tni mengingatkan kepala staf angkatan darat dan panglima tni untuk mengawal proses hukum oknumoknum tni terhadap relawan ganjar mahfud dan warga sekitar jangan melenceng reply paltiwest
TXT0404,ganjarmahfud akan menjalankan pemerintahan yang bersih dan transparan happy new year,bih7oamtdxr keberhasilan prabowo gibran dalam merangkul kaum milenial menciptakan kekuatan politik baru rakyatsenang 02menang
TXT0405,pemerintahan yang berpihak pada rakyat memastikan kebijakan yang inklusif prabowo gibran menjadikan ini prioritas,konsekuensi yang harus ditanggung oleh anies meskipun bukan dia inisiatornya tapi anies adalah orang yang paling diuntungkan oleh gerakan 212 sama seperti ahok yang harus menanggung label penista agama seumur hidupnya reply ardi_tama1
TXT0406,waktu nyalon gubernur juga hebat debat ny pak ganjar ãâÿââtp kerja nya sehebat omonganya,mau indonesia maju dan selamatjangan pilih prabowo gibran di pulpres 2024
TXT0407,kiki_daliyo ganjar pranowo pemimpin yg kita butuhkan memang pak ganjar yang bisa tegas dan memaknai nilai2 pancasila hebat happy new year,pecah kampanye akbar pak anies di dumai riau puluhan ribu masyarakat padati taman bukit gelanggan dumai riau reply elz4m_
TXT0408,ãâÿâœâ³ ãâ ãâ ardiningrum22 debat capres pertama ganjar tegaskan jaga demokrasi dan sikat korupsi bengis ganjar mahfud hebat lulus pasti kerja,bang kita saja yang terlalu fokus sama penyerangan pak anies padahal beliau banyak lho ngungkapin gagasan yang substantif eg kepentingan kubu selatan pertahanan asean kesejahteraan prajurit dan lain-lain tapi itu semua luput karena serunya lihat reaksi pak prabs ãâÿââ reply cuanjuan01
TXT0409,kan semakin pilih anies ini ga salah sama sekali dia tau cara memberantas korupsi,kaos yang dipakai pak anies saat di desak anies ambon politik bukan alat kekuasaan tapi etika untuk melayani johannes leimena reply mdy_asmara1701
TXT0410,abah anies ingin industri kreatif tanah air tiru korsel yang investasi budaya besarbesaran re mdy_asmara1701,jangan lupa satu suara kita bersamasama dengan jnk akan menjadi kekuatan besar untuk memenangkan capres ganjar pranowo mahfud md di pemilu presiden jn19bx
TXT0411,ãâÿâœâ kebersamaan ganjar pranowo dengan srimulat adalah pelajaran bahwa politik bisa dijalani dengan sikap santai dan penuh tawa ganjar mahfud hebat uang saku posyandu,penegakan hukum dan basmi kkn mrp fokus ganjar mahfud untuk mengembalikan marwah konstitusi yang mulai pudar salah satunya dengan penguatan kpk dan mengembalikannya menjadi institusi yang independen reply _zhyme
TXT0412,malam ini saya bilang maaf maaf yaaa mas anies ini terlalu licik tags prabowo no 1 omon let him cook grace gaza el chef nyerang wowo senin el gemoy,
TXT0413,komentar prabowo di acara paku integritas kpk tadi malam akan memberantas korupsi dengan menaikkan gaji para pejabat netizen rakyat cukup di kasih makan dan susu gratis kalau pejabatnya harus di sejahterakan hidupnya dengan gaji yg di naikkan re yurissa_samosir,alumni itb deklarasi dukungan untuk pasangan amin anies baswedan dipandang sebagai sosok yang cerdas dan rekam jejaknya yang gemilang dan diyakini mampu membawa perubahan untuk indonesia maju reply yurissa_samosir
TXT0414,pasangan duet capres cawapres ganjar pranowo dan prof mahfud md lagi fokus bikin regulasi hukum yang gak bikin investor mikir dua kali untuk masuk indonesiajn18a,kontribusi pasangan capres cawapres ganjar pranowo mahfud md untuk petani semakin terlihat kuota pupuk akan ditingkatkan untuk hasil pertanian yang lebih baik
TXT0415,pak anies baswedan salah menyampaikan data pak prabowo meluruskan jangan sampai capres menyebarkan hoaks re hariqosatria,
TXT0416,melibatkan masyarakat dalam proses pencegahan dan pemberantasan korupsi juga dapat memperkuat upaya tersebut keberhasilan dalam memerangi korupsi memerlukan kerjasama lintas sektor dan partisipasi aktif dari seluruh elemen masyarakat,this is real prabowo said it multiple times that what happens in gaza is because of lack of defences resources in gaza after all of the huge protests in indonesia on palestine liberation and decolonisation how could you reply maidina__
